title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars
Tesla Singapore - Toa Payoh,"Called 10 times at office hours,  no customer service answer or attending. Very poor customer service experience",https://www.google.com/maps/search/?api=1&query=Tesla%20Singapore%20-%20Toa%20Payoh&query_place_id=ChIJ38-2-KgX2jERXuKtcHXtASg,FALSE,TRUE,,Tesla showroom,0,1
Braddell Tech,"When I visited the industry estate on 21 September 2022, all elevators were working well. One problem is that there are no public toilets for visitors, like taxi drivers or Grab drivers. They have a seafood restaurant nearby but their service is unfriendly, they're open late, and there's a male toilet with a broken door you can't lock. What a shame to Uncle Leong!",https://www.google.com/maps/search/?api=1&query=Braddell%20Tech&query_place_id=ChIJe5hmJnIX2jERpmbH3qDsOmU,FALSE,TRUE,,Business center,0,1
Braddell Tech,飛过？,https://www.google.com/maps/search/?api=1&query=Braddell%20Tech&query_place_id=ChIJe5hmJnIX2jERpmbH3qDsOmU,FALSE,FALSE,,Business center,0,1
ComfortDelGro Corporation Ltd,Scammers. I paid 30 bucks for a 10min ride form the airport. They charged fee on top of surcharge and then credit card fee of 10% on top of everything. Govt is accomplice in allowing this to happen,https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Corporation%20Ltd&query_place_id=ChIJuatSAOkX2jER6QB06ZyJD0Q,FALSE,FALSE,,Corporate office,0,1
ComfortDelGro Corporation Ltd,To all who see the zig app. Do not download this app or even worse add your payment details. They are scammers. They charged me 2 times without providing the services. I can’t believe things like this happen to customers in Singapore. I will be reporting this business to Singaporean police today!,https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Corporation%20Ltd&query_place_id=ChIJuatSAOkX2jER6QB06ZyJD0Q,FALSE,FALSE,,Corporate office,0,1
The Santorini,"A place that does not seem receptive to diversity and vibrancy. Families with young children have to reassess the suitability of this environment. The level of peacefulness expected may be stricter than going to a library.

Having stayed in HDB for over 10 years prior staying here, I find the floor quality scores lower than that for HDB floor. I find myself can't have much interactive time at night or evening time with my 2 active preschool kids at home because they may jump on the spot in excitement or pace quickly to retrieve something and the sensitive neighbour will come up and complain. I had zero issues with this during HDB period and both kids were born there. And yes, I can hear my upstairs neighbour's footsteps' noise too if they are in a hurry but walk loudly. Very normal sound. Sometimes can hear their toilet doors closing too.

HDB neighbours feel nicer too. Over here, other than 1 or 2 genuinely nice neighbours, most neighbours are quite aloof and some even leave a first impression that they are more atas.",https://www.google.com/maps/search/?api=1&query=The%20Santorini&query_place_id=ChIJWccVpW892jERV5h42PAl3E4,FALSE,FALSE,,Condominium complex,0,1
The Santorini,"Definitely zero star.  Obnoxious security guard who is rude, highly disrespectful, abusing his power to pick on visitors for whatever reasons.  From the minute I enter, the experience had been unpleasant.  Told me off rudely because I entered the condo using the residents lane (because there was a traffic cone blocking the visitors lane).  Then as I Was waiting for my hosts who live here (incidentally also a council member) at the corner of the decorative water feature, he told me in rude tone dogs not allowed to walk here, go walk outside the estate, but we weren’t even walking, just sitting and waiting!  So quite obviously that he just wanted to flaunt his power and to be mean.  Given the power the laws recently enacted to protect guards from abuse, they have now become the abuser and harass visitors  unnecessarily.",https://www.google.com/maps/search/?api=1&query=The%20Santorini&query_place_id=ChIJWccVpW892jERV5h42PAl3E4,FALSE,TRUE,,Condominium complex,0,1
Arc at Tampines Condominium,"Its MSCT and resident council is one of the best, they do not bend to be emphatic to residents' needs. Yes rules are made to keep the peace, and these ppl are following it by the book. Very square, perfect square actually. Not infuriating to deal with at all.",https://www.google.com/maps/search/?api=1&query=Arc%20at%20Tampines%20Condominium&query_place_id=ChIJO7A2amk92jER-5k3F3qJ7sM,FALSE,FALSE,,Condominium complex,0,1
Arc at Tampines Condominium,"Security anyhow clamp people’s car even with valid reasons such as young baby and old parent.

Security even threatened guests hinting at secret society connections.

Probably one of the worst MCST cum guardhouse in the whole of SG.",https://www.google.com/maps/search/?api=1&query=Arc%20at%20Tampines%20Condominium&query_place_id=ChIJO7A2amk92jER-5k3F3qJ7sM,FALSE,FALSE,,Condominium complex,0,1
euHabitat,"Used to be great but no longer a pleasant place ... 1. inconsiderate and unhygienic neighbours leaving trash at common areas, 2. seeing roaches and rodents more now. 3. pets pooing freely at the gardens and recently in front of vending machines !!! , 4. parcels and shoes missing/stolen recently, seriously concerning ... ground floor folks pls beware of pests and safeguard your belongings ... really sad to see this happening more and more ... will be moving soon.",https://www.google.com/maps/search/?api=1&query=euHabitat&query_place_id=ChIJrVSO7_gX2jERP4Ho2AQ_JC8,FALSE,FALSE,,Condominium complex,0,1
euHabitat,Very poor management & security attitude. The environment and facilities is good but it come with many crazy rules & regulation to bar you from using it. The security attitude is really rude & unfriendly. 5 star place with 1 star hospitality!!! What a waste....,https://www.google.com/maps/search/?api=1&query=euHabitat&query_place_id=ChIJrVSO7_gX2jERP4Ho2AQ_JC8,FALSE,FALSE,,Condominium complex,0,1
Waterfront Isle,"Can’t say much , from 1 star you know.",https://www.google.com/maps/search/?api=1&query=Waterfront%20Isle&query_place_id=ChIJXXBT40Q92jERWBmP9cmRUyk,FALSE,TRUE,,Condominium complex,0,1
Waterfront Isle,Bad attitude security guard,https://www.google.com/maps/search/?api=1&query=Waterfront%20Isle&query_place_id=ChIJXXBT40Q92jERWBmP9cmRUyk,FALSE,TRUE,,Condominium complex,0,1
Bedok North MRT Station (DT29),"Staff extremely rude, ask for help they just say we can't do anything and ignore you. Heard them laughing at me afterwards.",https://www.google.com/maps/search/?api=1&query=Bedok%20North%20MRT%20Station%20(DT29)&query_place_id=ChIJq5msxxc92jER1NRIVs4OSdo,FALSE,FALSE,,Railway services,0,1
Bedok North MRT Station (DT29),WHY NOBODY SHOWERS IN MRT,https://www.google.com/maps/search/?api=1&query=Bedok%20North%20MRT%20Station%20(DT29)&query_place_id=ChIJq5msxxc92jER1NRIVs4OSdo,FALSE,TRUE,,Railway services,0,1
VICOM Inspection Centre (Kaki Bukit),"Arranged my parents to do the Erp 2.0 at vicom kaki bukit on 30th june.

Came back home and saw this ugly cut out of what seems to be removing of the Old unit.

I don't see why it has to be done like this? When many other cars i see have their old IU removed nicely from the solar flim.",https://www.google.com/maps/search/?api=1&query=VICOM%20Inspection%20Centre%20(Kaki%20Bukit)&query_place_id=ChIJ4zaqZOQX2jERjQ-WmTsnOgE,FALSE,TRUE,,Vehicle inspection service,0,1
VICOM Inspection Centre (Kaki Bukit),"Very inefficient centre. Reached on 11 Aug around 12ish. At 2+ we are still queuing.  Either there are really manpower shortage or the people there are very inefficient or the system in the centre sucks! As 1 of the highest IT penetration countries, it’s mind blowing that there’s no improvement in the inspection Centre. We are also not pleased that the security directed us to the longest waiting queue even though we were queuing in the fastest queue in the beginning. 👎🏻👎🏻👎🏻 FYI * road tax booth is white elephant. Can only make road tax payment online. Pls remove wordings or tear down the booth to avoid misleading public👎🏻👎🏻👎🏻",https://www.google.com/maps/search/?api=1&query=VICOM%20Inspection%20Centre%20(Kaki%20Bukit)&query_place_id=ChIJ4zaqZOQX2jERjQ-WmTsnOgE,FALSE,TRUE,,Vehicle inspection service,0,1
Q Bay Residences,"The draconian management committee needs to do some reflections.

Overnight parking can only be endorsed from 11pm to 1230am, even if we reached at 1040pm and told them that we are staying overnight.

The security guards told us that MC asking: ""how come there are no wheel clamps recently"". I think the MC likes to clamp guests to generate income..",https://www.google.com/maps/search/?api=1&query=Q%20Bay%20Residences&query_place_id=ChIJHzXTIXI92jERMlj22uu9IBw,FALSE,TRUE,,Condominium complex,0,1
Q Bay Residences,The management office is bad. My friend booked the function room for party but was not allowed to setup any bouncy castle. The person who answered the phone call and email was very rude and said not allowed since it will use up electricity. We have been to many other condos where residents are allowed to setup such party stuff. Don't know why this mgmt office is so unfriendly and unhelpful. And the way the mgmt office guy spoke was really rude. How can they be so rude to the residents living there?,https://www.google.com/maps/search/?api=1&query=Q%20Bay%20Residences&query_place_id=ChIJHzXTIXI92jERMlj22uu9IBw,FALSE,TRUE,,Condominium complex,0,1
PUB Woodleigh Complex,,https://www.google.com/maps/search/?api=1&query=PUB%20Woodleigh%20Complex&query_place_id=ChIJywfM93cX2jER5CCIUdltWYE,FALSE,TRUE,,Water utility company,0,1
PUB Woodleigh Complex,,https://www.google.com/maps/search/?api=1&query=PUB%20Woodleigh%20Complex&query_place_id=ChIJywfM93cX2jER5CCIUdltWYE,FALSE,FALSE,,Water utility company,0,1
Kaki Bukit,Just a simple mrt station just 1 food shop inside,https://www.google.com/maps/search/?api=1&query=Kaki%20Bukit&query_place_id=ChIJ4TqGV_sX2jERpTXYBmVKylM,FALSE,TRUE,,Subway station,0,1
Kaki Bukit,The train at both platforms have some problems:(,https://www.google.com/maps/search/?api=1&query=Kaki%20Bukit&query_place_id=ChIJ4TqGV_sX2jERpTXYBmVKylM,FALSE,FALSE,,Subway station,0,1
Bedok Reservoir MRT Station (DT30),"Discrimination against gym-going people. 8 out of 10 times when I pass by here with my gym bag, wearing sports gear so it's blatantly obvious I'm going to the gym, I get called to do the very wayang xray scanning which everyone knows is just a waste of taxpayer time and resources. If any bad actors wanted to do something funny, you think they won't be able to see the wayang station setup and just conveniently u-turn to find another MRT station? Should spend tax payers' money in a better way",https://www.google.com/maps/search/?api=1&query=Bedok%20Reservoir%20MRT%20Station%20(DT30)&query_place_id=ChIJp7rLCkY92jERRFElyNyk4dU,FALSE,TRUE,,Transportation service,0,1
Bedok Reservoir MRT Station (DT30),Super bad,https://www.google.com/maps/search/?api=1&query=Bedok%20Reservoir%20MRT%20Station%20(DT30)&query_place_id=ChIJp7rLCkY92jERRFElyNyk4dU,FALSE,FALSE,,Transportation service,0,1
Singapore Air Force Museum,"Poorly organised open house where there are shortage of covered shelters and air shows. Super crowded and raining. Queuing system for the plane seating is a disaster. On the other hand, the staff and ushers are highly commendable displaying their patience and friendliness.",https://www.google.com/maps/search/?api=1&query=Singapore%20Air%20Force%20Museum&query_place_id=ChIJUVVVRcIX2jERRnmyNaUIMFE,FALSE,TRUE,,War museum,0,1
Singapore Air Force Museum,We went to the RSAF55 open house. The crowd is too huge and hence the mobile network become very unstable. They have prepared wifi but didnt work too so didnt register the dongle for games. Super long queue. I understand there are many stores but many food n drinks sold out by afternoon. Basically queue for nothing. They should limit the crowd number by using ticketing system.,https://www.google.com/maps/search/?api=1&query=Singapore%20Air%20Force%20Museum&query_place_id=ChIJUVVVRcIX2jERRnmyNaUIMFE,FALSE,TRUE,,War museum,0,1
Waterview,Nice condo but extremely bad mcst. Lazy and irresponsible.  Expect all tenants to know all house rules without the need to explain or indicate out. Charging the car decal for $109 for missing or not returning after leaving the premises but do not have the responsibility to Inform tenants when applying for it.,https://www.google.com/maps/search/?api=1&query=Waterview&query_place_id=ChIJRdzbymg92jERO03lA4RbvVw,FALSE,FALSE,,Condominium complex,0,1
Waterview,Very rude management. Threatening young kids. One of the faculty members Uncle Alex extremely rude. Bad attitude. Recommend not to stay here as inconveniently located too,https://www.google.com/maps/search/?api=1&query=Waterview&query_place_id=ChIJRdzbymg92jERO03lA4RbvVw,FALSE,FALSE,,Condominium complex,0,1
Archipelago,"Very arrogant security guard, was doing food delivery  as per allocated from tamp to bedok.

We are not allow to park our bike within the area. The security guard dont even bother to talk nicely just shouted at me.

After finished delivery also no tips from customer. Low class and cheapskate. Worst than normal citizen",https://www.google.com/maps/search/?api=1&query=Archipelago&query_place_id=ChIJg2bngFk92jERgUyLtkvBQ74,FALSE,FALSE,,Condominium complex,0,1
Archipelago,"Really rubbish of the security management,disorder and dilettante,this is the security man,only his bike can park in front of guardhouse,others who park he frighten u,he will lock ur bike,
This condo locate at a poor place,who wan buy it,better consider well
Diss the rubbish managers of this condo!",https://www.google.com/maps/search/?api=1&query=Archipelago&query_place_id=ChIJg2bngFk92jERgUyLtkvBQ74,FALSE,FALSE,,Condominium complex,0,1
CDC Driving Centre (Ubi),"I would like to share my experience in obtaining my Class 2B license, which spanned a period of six months. While I have encountered a few patient and helpful instructors, I have also faced situations where some instructors were unreasonably rude in their approach to teaching.

It often felt as though certain instructors expected students to grasp the skills immediately, and would scold us for falling or for being slower to pick things up. I find this mindset difficult to understand, as students are paying for guidance, support, and instruction not for discouragement. Learning to ride is a process, and mistakes, including falls, are part of that process. I would also like to emphasise that whether a student is on their sixth lesson or their first, they remain a learner. The very reason we are here is because we have not yet mastered the skill and are still in the process of learning. There is no need for condescending remarks. It is reasonable to expect learners not to repeat mistakes they have already been taught to avoid, but that does not justify making discouraging remarks.

Unfortunately, I found that poor explanations, coupled with dismissive attitudes, made learning more challenging. I am not paying you to get your snarky comments and attitude. If you don’t have the patience to teach kindly do not be an instructor and make it hard for the learners. Please stop trying to show your “authority” to us learners when we came here to learn.

I would also like to note that this does not apply to all instructors, as I have experienced both ends of the spectrum. However, my experience has been skewed towards the less respectful ones. Additionally, I could not help but notice that in some cases, instructors seemed more attentive to learners of their own race, which I believe is unfair and unprofessional.",https://www.google.com/maps/search/?api=1&query=CDC%20Driving%20Centre%20(Ubi)&query_place_id=ChIJN409H-AX2jERUGjku0klD2g,FALSE,FALSE,,Driving school,0,1
CDC Driving Centre (Ubi),"Facilities are bad, like very bad, toilets worse than some old foodcourt toilets.
customer service not useful.
Their applications-website & mobile app terrible, not easy to book a practical lesson.
Still I ended up joining there cos no other choice.",https://www.google.com/maps/search/?api=1&query=CDC%20Driving%20Centre%20(Ubi)&query_place_id=ChIJN409H-AX2jERUGjku0klD2g,FALSE,TRUE,,Driving school,0,1
Waterfront Waves,"Lousy management with rude security.
Look down on Delivery riders treat us like beggars.. Hey why not restrict all your resident from ordering food deliveries so that it will not bother your guard n Carpark anymore.
Among the stretch of condo here.. This is the worst. Other condo guard are friendly towards rider",https://www.google.com/maps/search/?api=1&query=Waterfront%20Waves&query_place_id=ChIJRyei8fsX2jERrBXFmquU7ls,FALSE,TRUE,,Condominium complex,0,1
Waterfront Waves,"Lousy place if for delivery food.
Go to guardhse say need to park there near the orange cone. Keep saying management la. Give directions also wrong. Anyhow one. The security guard is the malay botak guy. Talk yaya papaya. Food delivery guys please beware. Send at your own risk.",https://www.google.com/maps/search/?api=1&query=Waterfront%20Waves&query_place_id=ChIJRyei8fsX2jERrBXFmquU7ls,FALSE,TRUE,,Condominium complex,0,1
Enterprise One,"Tim Sum stall earn enough money, ring the bell nobody bothering to attend to the customers. No communications at all with 4 manpower.",https://www.google.com/maps/search/?api=1&query=Enterprise%20One&query_place_id=ChIJqUKFh_AX2jERDLl7AvYWBoI,FALSE,FALSE,,Business center,0,1
Enterprise One,"I went for lunch. The coffee shop is operated by koufu. There are chi es,indian,malay n thsi stalls.",https://www.google.com/maps/search/?api=1&query=Enterprise%20One&query_place_id=ChIJqUKFh_AX2jERDLl7AvYWBoI,FALSE,TRUE,,Business center,0,1
The Woodleigh Mall,"Review for Ten Points Porridge
Rating: 1/10

I had a very disappointing experience at Ten Points Porridge. The porridge was served only warm, not hot, which made it unappetizing. The texture was dry instead of smooth and comforting, and it lacked any real flavor—completely tasteless.

To make things worse, the egg was barely cooked, practically raw, and just sat there without blending into the porridge properly. It felt like no effort was put into making the dish enjoyable.

Overall, this was one of the worst porridge experiences I’ve had. If you’re looking for a warm, flavorful bowl of porridge, this is definitely not the place to go. Would not recommend.",https://www.google.com/maps/search/?api=1&query=The%20Woodleigh%20Mall&query_place_id=ChIJs5FVJhIX2jER7efvOK7ObVM,FALSE,TRUE,,Shopping mall,0,1
The Woodleigh Mall,"Non-shoppable mall. 3 levels only (B1-Level 2) where top floor consists of only tuition centres.

There's only 2 fashion stores on 1st level.

Better off going Nex (1 mrt station away) or City Square Mall (few stations away).

Shopper reward always lagging called S3 rewards. Developers sure sleeping.

Prides themselves as environmentally friendly mall where the toilet lights keep turning themselves off when there is no people inside it so you are left in a dark in the cubicle if you have to do number 2. Moving around in the cubicle will not turn the lights back on.

Will not come here again. -1/5 mall. Can't believe a cemetery was cleared for THIS. Their spirits would be livid!",https://www.google.com/maps/search/?api=1&query=The%20Woodleigh%20Mall&query_place_id=ChIJs5FVJhIX2jER7efvOK7ObVM,FALSE,TRUE,,Shopping mall,0,1
Traffic Police Headquarters,,https://www.google.com/maps/search/?api=1&query=Traffic%20Police%20Headquarters&query_place_id=ChIJ28DTsvQX2jERHwn0Id9BDE4,FALSE,,,Traffic police station,,
Grantral Mall/Grantral Complex@Macpherson,"The worst mall experience I've had in a while. Came here to have a coffee and work while I had a bit of time. Also came here to avoid the rain,thinking it would be sheltered compared to other cafes around. I drove in, and every floor only had around 10 parking lots. I had to go all the way up to the rooftop at level 4 before finding lots, and obviously it wasn't sheltered. It was also flooded, so my feet were wet just walking to the lift lobby. Went down to the food court, ordered a drink and started to work, then the fire alarm came on, and off, and back on again. I had to wear my anc earbuds to silence the noise. When I removed them 2 hours later, the fire alarm was still on. Went to my car to drive off, and my feet got wet again. Then there was a jam going out because the EP'S wasn't working and several drivers (including myself) had to manually tap their cashcards to exit, and obviously get wet again in the rain. Will not return every again.",https://www.google.com/maps/search/?api=1&query=Grantral%20Mall%2FGrantral%20Complex%40Macpherson&query_place_id=ChIJHWP2yp4X2jERMPKIX3NQsto,FALSE,TRUE,,Shopping mall,0,1
Grantral Mall/Grantral Complex@Macpherson,"The music is ridiculously loud. You can't even talk and spoils your appetite. It's a food dining place, food court. Not a pub. The management is not proactive to study the crowd. Many customers left without dining. Just forget about the band or singers.",https://www.google.com/maps/search/?api=1&query=Grantral%20Mall%2FGrantral%20Complex%40Macpherson&query_place_id=ChIJHWP2yp4X2jERMPKIX3NQsto,FALSE,FALSE,,Shopping mall,0,1
ComfortDelGro Driving Centre,"I topped up for one team lessons (+$13/LESSON) just to have the option to book my lessons on every 13th of the month. Found out TODAY that there is a silent announcement posted on 20 June that with immediate effect, the fixed date lesson booking is only available for the elite team booking. There is literally no way for me to book lessons from my own team, and according to the website, even if I managed to book lessons from other teams, they don't count toward my progress (since I alr opt for one team system). At this point Im willing to just pay to get it over with, but the best part? To change to elite team (+16+/LESSON) I NEED TO CANCEL ALL LESSONS I HAVE ON HAND. The limit is 6 lessons/month and even that took me almost 2 hours to book 6 slots on 13th June. The only way i see it now is go for my Jul and Aug lessons, change to the more expensive lesson, then still only get to book my next lesson from November onwards. This is ridiculous, is there no one that can do anything to this stupid organisation??",https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Driving%20Centre&query_place_id=ChIJbTmU9rMX2jER-x-599r8Rzg,FALSE,TRUE,,Driving school,0,1
ComfortDelGro Driving Centre,"I would like to express my dissatisfaction with a recent learning experience in the Elite team program. I enrolled in this class with the clear expectation of studying under a specific main instructor, whose teaching I value highly and for whom I was willing to pay an additional fee. However, during a recent session when the main instructor was on leave, a substitute teacher from another team was assigned. Unfortunately, I found this substitute instructor to be unengaged and seemingly unwilling to share their knowledge fully, which gave the impression that they were intentionally withholding skills from students outside their team.

I paid a total of $98.1 for this session, and I genuinely feel that the experience did not reflect the value of that investment.

Therefore, I respectfully request that CDC allow Elite learners the option to cancel or reschedule a session without penalty in cases where their designated main instructor is unavailable. Learners choose and pay for a specific instructor, and it is not fair that their payment is arbitrarily allocated to a substitute they did not select.

I hope CDC will consider this feedback seriously in order to enhance the quality of its Elite programs and demonstrate respect for learners’ choices and financial commitments.",https://www.google.com/maps/search/?api=1&query=ComfortDelGro%20Driving%20Centre&query_place_id=ChIJbTmU9rMX2jER-x-599r8Rzg,FALSE,TRUE,,Driving school,0,1
The Minton,"Management is not improving, facilities are not kept and keep degrading. The condo is the second biggest in Singapore. Which means the pools are crowded and very noisy. Definitely not for you if you want peace and quiet. Lots of kids left alone to play soccer, ride their bikes and run around everywhere without adult supervision. Pool is noisy until 10pm. Both the lap pool and the main pool. BBQs are very hard to book for weekends because the condo is so crowded. Yes it looks good from the outside but once you start living here, you realise how noisy and crowded it is. The last big issue is how poorly constructed the units were: the materials are cheap and problems started showing after the condo reached 2 years (2016): pipes leaking in bathrooms and showers, electrical issues, walls taking mold and having cracks appear quicker despite new paint, etc. (Happened in my unit in block 10A but also some of my neighbors block 6A, 12C and 14). If you find a unit to rent that's been well maintained, make sure to check all this, and if you have kids this condo can work for you. Otherwise I wouldn't recommend it. Note the shuttle service between the condo and the MRT has been discontinued by the management. It's a 15min walk with kids to the MRT/Nex, or $6-$10 by Grab or Taxi. Once you start walking to MRT/Next a few times, it stops being cute and dawns on you how far and troublesome/expensive it is!",https://www.google.com/maps/search/?api=1&query=The%20Minton&query_place_id=ChIJ-e0PCLsX2jERjbu598skU4w,FALSE,TRUE,,Condominium complex,0,1
The Minton,"Worst management I ever encountered. Attitude to everything is ""Don't know"" or ""That's not my job"". Non-working facilities take ages to repair. The condo uses very low quality materials so constantly have to spend $$$ on touch up and repairs (ceiling water seepage etc.). Water supply often disrupted by piping problems. Transport not convenient. The only plus is there's a nice quiet path at the back that is good for running (Jalan Pelikat Park Connector).",https://www.google.com/maps/search/?api=1&query=The%20Minton&query_place_id=ChIJ-e0PCLsX2jERjbu598skU4w,FALSE,TRUE,,Condominium complex,0,1
Vertex,"It is the worst Building in Singapore.

(1) Bad directional signage’s.
(2) Far from MRT Station.
(3) Limited sit at the coffeeshop.
(4) Foods expensive at the coffeeshop.
(5) Cash only at the coffeeshop.
(6) Lightings bad at the Carpark, waiting accidents to happen.",https://www.google.com/maps/search/?api=1&query=Vertex&query_place_id=ChIJVyFPB_MX2jERb-CyOUVJ01w,FALSE,TRUE,,Business center,0,1
Vertex,Management seems to be very lax as some tenants seem to double-parked on a single parking lot causing obstruction to other road users and no enforcement action is taken over a long period of time.,https://www.google.com/maps/search/?api=1&query=Vertex&query_place_id=ChIJVyFPB_MX2jERb-CyOUVJ01w,FALSE,FALSE,,Business center,0,1
Ubi MRT Station (DT27),"Decor and layout is unimaginative, without soul and character.",https://www.google.com/maps/search/?api=1&query=Ubi%20MRT%20Station%20(DT27)&query_place_id=ChIJyx3SvGYX2jERK_L_6GMhd3o,FALSE,TRUE,,Railway services,0,1
Ubi MRT Station (DT27),Worst ulu MRT station in the world.,https://www.google.com/maps/search/?api=1&query=Ubi%20MRT%20Station%20(DT27)&query_place_id=ChIJyx3SvGYX2jERK_L_6GMhd3o,FALSE,TRUE,,Railway services,0,1
Caltex,Try their car wash. Totally cannot make it. Worst cashwash ever like no wash. Even simple obvious dirt stain which i found and easily wipe away by myself. And many part of it. Strongly discourage anyhow go for this one.,https://www.google.com/maps/search/?api=1&query=Caltex&query_place_id=ChIJP_k_02g92jERY5l4jhZVBIk,FALSE,TRUE,,Gas station,0,1
Caltex,Caltex new free service to polish your car!!!! Don't even want to top up fuel for paying customers anymore!,https://www.google.com/maps/search/?api=1&query=Caltex&query_place_id=ChIJP_k_02g92jERY5l4jhZVBIk,FALSE,TRUE,,Gas station,0,1
Paya Lebar Air Base,,https://www.google.com/maps/search/?api=1&query=Paya%20Lebar%20Air%20Base&query_place_id=ChIJR_UM2OkX2jERgaDSFTob4mI,FALSE,TRUE,,Bus stop,0,1
Paya Lebar Air Base,10 minutes one time in bus service,https://www.google.com/maps/search/?api=1&query=Paya%20Lebar%20Air%20Base&query_place_id=ChIJR_UM2OkX2jERgaDSFTob4mI,FALSE,TRUE,,Bus stop,0,4
Marymount Centre,LOST MY PHONE MY CONTAINED LOT OF MEMORIES PHONE,https://www.google.com/maps/search/?api=1&query=Marymount%20Centre&query_place_id=ChIJXyS6-XEX2jERod6wnivtOYA,FALSE,FALSE,,Volunteer organization,0,1
Marymount Centre,,https://www.google.com/maps/search/?api=1&query=Marymount%20Centre&query_place_id=ChIJXyS6-XEX2jERod6wnivtOYA,FALSE,FALSE,,Volunteer organization,0,3
St Andrew's Hall,"this dorm is like a prison i rather sleep in pulau tekong with my sergeant and do pushup every night

this dorm is like hell even the devil himself are scared of this place

no ac, food is tasteless, staff here were rude ( until they changed their catering ), toilet has worms, wifi is inconsistent, broken amenities

basically this place is unlivable, even tho it says second home i still find this place a waste of my lifetime and i regret choosing this place to stay",https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Hall&query_place_id=ChIJVenRmXkX2jERC4Mpx_9jbww,FALSE,FALSE,,Student dormitory,0,1
St Andrew's Hall,"NO AIRCON, Prison-like environment, rude and unhelpful staff , extremely poor service and facilities , ants in soy milk, steel nails in meatballs, worms in vegetables, broken fans and random foreign workers visiting your room at any time of the day.

Resident mentor (RM) in my floor was very caring but others are not so lucky. One of the RMs: Ms Peh Bock Kiat is an extremely paranoid individual who takes utmost pleasure in creating her own rules and enforcing them to the strictest level.

Oppressing helpless young students and making their life as uncomfortable as possible is the only thing that will make her happy in her miserable single life with serious midlife crisis. As long as you are a member of this hostel, you are subjected to her jurisdiction although she is only the RM of one floor.

Under her watch, as long as you did something she doesn’t like, or you didn’t do anything at all, you will be dealt with extreme punishment.  Residents in this hostel always live in fear because of her. She has almost limitless authority although she doesn’t hold any management positions in the hostel. She can KICK you out of this hostel on a whim. This HAPPENED before.

To potential residents, AVOID THIS HOSTEL AT ALL COST !!!    If I can turn back time, I will rather stay in Johor Bahru. Renting a room outside or choose to live in another hostel will certainly be the wisest decision in your life.",https://www.google.com/maps/search/?api=1&query=St%20Andrew's%20Hall&query_place_id=ChIJVenRmXkX2jERC4Mpx_9jbww,FALSE,FALSE,,Student dormitory,0,1
Tai Seng MRT Station (CC11),"I really feel quite inconvenienced whenever taking circle line past Tai Seng, and having to alight because train service ends here. Especially when I am rushing for work.

I hope they can avoid having train services that end at Tai Seng and just run services as per normal with shorter intervals regardless of timing so that we can have an efficient and less crowded train service.",https://www.google.com/maps/search/?api=1&query=Tai%20Seng%20MRT%20Station%20(CC11)&query_place_id=ChIJuZAHGyAX2jER0IxgVzGE5hM,FALSE,TRUE,,Railway services,0,1
Tai Seng MRT Station (CC11),"Worst train station to be at during peak hours. At around 6-640pm, you can’t even get on the train, especially towards Bishan. Be prepared to wait for at least 3-4 trains during that time. People will just push their way in just to board the train.
Beware. But some hack for anyone who read this, there will be an empty train at 621pm. You can board that train to avoid the squeezing.",https://www.google.com/maps/search/?api=1&query=Tai%20Seng%20MRT%20Station%20(CC11)&query_place_id=ChIJuZAHGyAX2jER0IxgVzGE5hM,FALSE,TRUE,,Railway services,0,1
AutoBay@Kaki Bukit,"Bad experience at New Teck Huat motor #01-43 (very first shop at the entrance towards the left). They did a lousy job repairing my boot door. They never put back the lock motor.

When I went back to them after discovering that the boot door couldn’t lock. They refuse to admit it, and they did not tell me that the lock motor was missing and said it’s damaged due to wear and tear, thinking that I would not know that the motor is missing. Too bad I discovered this 4 months later so I couldn’t say anything.

And they said they check everything is in order before returning car to me. Besides this, they fixed lousy reverse sensors, and lousy gas struts arm that couldn’t hold the boot door. The paint job they did was also very thin, a small rock hitting the side of my door expose the bare metal underneath.",https://www.google.com/maps/search/?api=1&query=AutoBay%40Kaki%20Bukit&query_place_id=ChIJTf_A6-EX2jERhlZJI6uZUQg,FALSE,TRUE,,Car repair and maintenance service,0,1
