title,text,url,isAdvertisement,isLocalGuide,responseFromOwnerText,categoryName,likesCount,stars,Unnamed: 9,spam_label,sentiment_label
Hotel Boss,"We stayed in a triple room for a couple of nights. Small rooms, but well thought out and laid out. The pool is large and very usable, the only issue is that there is 1 Shower for post and changing is an issue. Service is swift and efficient, with both check in and out being a breeze. Location is excellent, close to lavender mrt, lots of dining options nearby.
Overall a very comfortable hotel to stay for a few days",https://www.google.com/maps/search/?api=1&query=Hotel%20Boss&query_place_id=ChIJYakjWbYZ2jERgSiDZRBS8OY,FALSE,TRUE,"Dear Mihir,

Thank you so much for your detailed and thoughtful review!

We’re delighted to hear that you and your family had a comfortable stay and appreciated the thoughtful room layout, smooth check-in and check-out and our convenient location near Lavender MRT. It's great to know you also enjoyed the nearby food options and walkability of the area.

Regarding your feedback about the pool area — thank you for pointing that out. We’d like to share that there is a changing room located on the 4th floor near the children’s playground, which is available for guest use.

We truly value your comments and hope to welcome you back again on your next trip to Singapore!

Warm regards,
Hidayah
Hotel Boss Team",Hotel,0,5,,not spam,good
Hotel Boss,"Wonderful hotel with beautiful open view.
Bus and train are close by, pool is very big.
Gym could be better... hair dryer could had a longer wire as it's connected to the drawer. The bed was okay. Price was fair.
A big thank you for receptionist name Qadir, he chose for me the best view ever and in a quiet area.",https://www.google.com/maps/search/?api=1&query=Hotel%20Boss&query_place_id=ChIJYakjWbYZ2jERgSiDZRBS8OY,FALSE,TRUE,"Dear Inbar Eisenman,

Thank you so much for your wonderful review and for highlighting your experience with us!

We’re thrilled to hear you enjoyed the beautiful open view, spacious pool, and convenient location near public transport. Your feedback about the gym and hair dryer is appreciated, and we will certainly look into improvements.

We’ll be sure to pass on your kind words to Qadir—he’ll be delighted to know he made your stay special with the perfect room choice.

Thanks again for choosing Hotel Boss, and we hope to welcome you back on your next visit!

Warm regards,
Hidayah
Hotel Boss Team
",Hotel,0,5,,not spam,good
Lavender MRT Station (EW11),"Went there to take the bus for Kuala Lumpur. It's close to the hotel boss and it's a busy place. There are a few shops and restaurants there to do some window shopping or to have a quick bite. As we were waiting for the bus but unfortunately there was no such seating arrangements for the passengers. Our waiting time was more than 40 minutes, and we enjoyed the surroundings.",https://www.google.com/maps/search/?api=1&query=Lavender%20MRT%20Station%20(EW11)&query_place_id=ChIJm34e8bUZ2jERrWo7aOBwxhk,FALSE,TRUE,,Transportation service,0,5,,not spam,good
Lavender MRT Station (EW11),"Singapore has an excellent public transport system and good connectivity. However, I still wonder why I could not find rubbish bins on the train or at the station.",https://www.google.com/maps/search/?api=1&query=Lavender%20MRT%20Station%20(EW11)&query_place_id=ChIJm34e8bUZ2jERrWo7aOBwxhk,FALSE,TRUE,,Transportation service,0,5,,not spam,good
Aperia Mall,Revisit Aperia Mall today and the vibes totally diff. Now have many foods&cafe/leisure/activities(National Day)/Thai super market/share workplace(the workshop)/clinic/lifestyle shops. Good job CapitalLand!,https://www.google.com/maps/search/?api=1&query=Aperia%20Mall&query_place_id=ChIJFx0yu8sZ2jERgoVtEwS7Igs,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Aperia Mall,"Expect lots of activities from this mall especially on every Sunday 11am-6pm. The event is known as: The luggage market where sellers will literally turn out with their luggage’s and pile all used clothing for sale. It’s like a Flea market.  Those used clothing is selling at the price of between $2-$5 and some of the clothing are still in good condition. Besides this luggage market even, 2 main anchor tenants are there too. 1 NTUC as well as a Thailand super market. Head towards the Thai mart and you will find the famous fried banana ball, sweet potato stall there. Pls give it a try, it’s a must try treat. Pls see photo attached",https://www.google.com/maps/search/?api=1&query=Aperia%20Mall&query_place_id=ChIJFx0yu8sZ2jERgoVtEwS7Igs,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
City Square Mall,"The newly renovated City Square Mall is like a ""perfect"" shopping mall. A wide variety of F&B, learning centers, family activties, cinema , entertainments, supermarket, fashion outlets, IT stores, furniture stores, exhibition area, etc. The top floor with super high ceiling provides that super spacious dinning experience. It is a fun place to hangout and enjoy, especially for family to enjoy a weekend of fun and entertainment.",https://www.google.com/maps/search/?api=1&query=City%20Square%20Mall&query_place_id=ChIJZ1omp8gZ2jERgDUAb_hBKLY,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
City Square Mall,"Stayed at the Novotel Hotel which was just opposite of the mall and thus spent lots of time hanging around. I must say that this is one of my favourite malls as there's just everything that you might need from supermarkets, electronics, sport outlets, very interesting restaurants and fast food chains like McDonalds & KFC. It's quite practical for many foreigners as there's also lots of ATM Cash Machines and Currency Exchange facilities on the lower floors.",https://www.google.com/maps/search/?api=1&query=City%20Square%20Mall&query_place_id=ChIJZ1omp8gZ2jERgDUAb_hBKLY,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Farrer Park MRT Station (NE8),"Farrer Park MRT station is a great and convenient station. It's connected to City Square Mall and One Farrer Hotel, so you can easily access shops, restaurants, and medical services without going outside. The station is clean and easy to navigate, with clear signs and good accessibility for everyone. It's also a perfect starting point to explore the lively Little India area and find great food. Overall, it's a very useful and well-located station.",https://www.google.com/maps/search/?api=1&query=Farrer%20Park%20MRT%20Station%20(NE8)&query_place_id=ChIJm18xEMYZ2jER-3GTUW917eI,FALSE,TRUE,,Suburban train line,0,5,,not spam,good
Farrer Park MRT Station (NE8),MRT station near Serangoon road with connections to all other places at Singapore.,https://www.google.com/maps/search/?api=1&query=Farrer%20Park%20MRT%20Station%20(NE8)&query_place_id=ChIJm18xEMYZ2jER-3GTUW917eI,FALSE,TRUE,,Suburban train line,0,5,,not spam,good
V Hotel Lavender,"I recently stayed at this hotel and had a pleasant experience. While the room was small—which is typical for Singapore—it was clean and thoughtfully designed. I especially appreciated the window ledge, which made it easy to open and store luggage.

The hot water and shower worked perfectly, and the bed was very comfortable. Housekeeping did a great job cleaning the room daily. There’s also a convenient water purifier and hot water dispenser available for guests.

What truly sets this hotel apart is its unbeatable location—right above the MRT Lavender station, which made getting around the city incredibly easy. Additionally, there's a food court just downstairs offering a wide variety of affordable and delicious meals. I was genuinely impressed by the options available and never got bored of the food, even after eating there every day during my 5-day stay.

One tip: I would skip the hotel’s buffet breakfast. It mainly consists of Indian cuisine and doesn’t offer much variety. The food court offers a much broader and better-value breakfast selection.

The only downside for me was the lack of a bidet in the bathroom, which would have made the stay even more comfortable.

Overall, I highly recommend this hotel for its cleanliness, convenience, and incredible location.",https://www.google.com/maps/search/?api=1&query=V%20Hotel%20Lavender&query_place_id=ChIJz0FeB8oZ2jERtmcw4-LitcE,FALSE,TRUE,"Thank you very much for placing your review regarding your stay with us. We are pleased to read that you were satisfied with your recent stay and that everything suited you perfectly.
",Hotel,0,5,,not spam,good
V Hotel Lavender,"Had a nice stay at this hotel. It’s just in front of the Lavender MRT station, which is great if you are considering access to and from the airport. Downstairs have lots of food and drink stalls, fast food restaurants, as well as convenience stores. Some of them are even open late at night. The staff was helpful, especially Ms. Cecilia, who helped us upgrade our room and check-in early. The room and general areas are clean and maintained. Would surely recommend this place to my friends and family when they visit Singapore!",https://www.google.com/maps/search/?api=1&query=V%20Hotel%20Lavender&query_place_id=ChIJz0FeB8oZ2jERtmcw4-LitcE,FALSE,FALSE,"Thank you very much for placing your review regarding your stay with us. We are pleased to read that you were satisfied with your recent stay and that everything suited you perfectly.
",Hotel,0,5,,not spam,good
Boon Keng MRT Station (NE9),"There are 2 charging points here at Boon Keng Station, situated near the lift. One in front of the lift door and the other behind.

The station is very clean and brightly lit up. There is a 7-11 situated right outside the gantry. There is also a ocbc and uob atm.

There is a toilet here at exit B (need to tap out).",https://www.google.com/maps/search/?api=1&query=Boon%20Keng%20MRT%20Station%20(NE9)&query_place_id=ChIJkdvt4_MZ2jERqjBoc1iI-Ao,FALSE,TRUE,,Railway services,0,5,,not spam,good
Boon Keng MRT Station (NE9),It's was a nice station having top up areas there have a NE line train,https://www.google.com/maps/search/?api=1&query=Boon%20Keng%20MRT%20Station%20(NE9)&query_place_id=ChIJkdvt4_MZ2jERqjBoc1iI-Ao,FALSE,TRUE,,Railway services,0,5,,not spam,good
Kallang MRT Station (EW10),Very important junction in the east side of Singapore. Near the National stadium and couple other landmarks. Plenty of sports facilities nearby. The biggest Decathlon in Singapore is also situated there,https://www.google.com/maps/search/?api=1&query=Kallang%20MRT%20Station%20(EW10)&query_place_id=ChIJsx29uk8Z2jERmPP-HR07M9U,FALSE,TRUE,,Railway services,0,5,,not spam,good
Kallang MRT Station (EW10),"Very clean. Good, they give some space to seat while you waiting. They have many informantion boards with 3 languages, so useful for foreigners. There is a timer for the up coming MRT too..",https://www.google.com/maps/search/?api=1&query=Kallang%20MRT%20Station%20(EW10)&query_place_id=ChIJsx29uk8Z2jERmPP-HR07M9U,FALSE,TRUE,,Railway services,0,5,,not spam,good
Mustafa Centre,One stop solution for all the shopping needs. They have most the Indian food groceries available. A huge variety of ready to cook options. They even sell electronics and have a cafe on ground floor. Plan for a full day visit to cover this shopping center. Can be very crowded during weekends.,https://www.google.com/maps/search/?api=1&query=Mustafa%20Centre&query_place_id=ChIJo7SpNMYZ2jER15JNmTE6Ne0,FALSE,TRUE,,Department store,0,5,,not spam,good
Mustafa Centre,"Mustafa Centre, one of the malls that specifically sells Indian processed products and food, as well as other complete items, this area is almost like Chinatown, but this is Little India. The mall has 4 floors and 70% of the visitors are Indian people, and the rest are guests or foreign tourists. This mall is open 24 hours a day. The prices are also cheaper than other stores. If you want to taste Indian specialty food, then this place is a very suitable choice. All kinds of Indian nuts and sweets are available here, as well as medicines and vitamins.",https://www.google.com/maps/search/?api=1&query=Mustafa%20Centre&query_place_id=ChIJo7SpNMYZ2jER15JNmTE6Ne0,FALSE,TRUE,,Department store,0,5,,not spam,good
Immigration & Checkpoints Authority,"Newly built ICA building with fancy interior design. It’s built over the previous open carpark area next to Kallang road access. New building entrance is next to the bus stop near Lavender MRT. Note no parking is made available to the Public. Parking only at opposite HDB carpark for the public. Drop off point access thru Kallang Road, no waiting allowed. Ateos traffic marshals are deployed on the ground to keep traffic moving.
Currently, only 3 levels are opened to public. Level the info desk & self-registration counters. Level 2 is where the automated passports are dispensed by the robots. Level 3 for new citizens documentation matters.
All Areas are brightly lighted and spacious layout. Multiple ICA officers deployed on the ground to assist as this is a newly opened facility. There is a cafe at the corner of the building for a quick snack.
Note old ICA building construction work is going and fenced up, construction workers can be seen entering & exiting the construction site.",https://www.google.com/maps/search/?api=1&query=Immigration%20%26%20Checkpoints%20Authority&query_place_id=ChIJM-4d4bUZ2jEReqCBDPuE7Dk,FALSE,TRUE,,Immigration & naturalization service,0,5,,not spam,good
Immigration & Checkpoints Authority,"Helpful and friendly staffs.
Had to wait 2.5 hours to get assistance as I've no appointment, totally understandable. I needed my passport urgently (photo was rejected thrice online with no reasoning, resulting in the delay).

Officer Meeta managed to get it approved, reassured me that I could get the passport in time before my flight in 2 days, which I did. Grateful for her assistance and kindness, which made my day.",https://www.google.com/maps/search/?api=1&query=Immigration%20%26%20Checkpoints%20Authority&query_place_id=ChIJM-4d4bUZ2jEReqCBDPuE7Dk,FALSE,TRUE,,Immigration & naturalization service,0,5,,not spam,good
No Signboard Seafood At Geylang,"A Must Visit for Seafood Lovers

I recently had the pleasure of dining at No Signboard Seafood Restaurant, and it was an experience I won’t soon forget. From the moment we arrived, the service was quick, efficient, and professional a great start that set the tone for the rest of the meal.

The highlight of the visit was undoubtedly the lemon fish, which was easily the best I’ve had in a long time. Perfectly cooked and bursting with fresh, zesty flavor, it struck a wonderful balance between richness and citrus brightness. Every bite was a delight.

We also sampled a variety of other seafood dishes, including the crab, which was equally impressive fresh, flavorful, and prepared with care. Each dish we ordered was well-executed, making it clear that this restaurant knows its seafood inside and out.

One tip: go with a group if you can. The menu offers a wide range of tempting dishes, and having more people means you can try and share more of them. It’s the best way to fully enjoy what No Signboard has to offer.

All in all, this is a top notch seafood spot that delivers both in taste and service. I’ll definitely be back the next time I get the chance. Highly recommended for anyone who appreciates high quality, flavorful seafood in a comfortable and well run setting.",https://www.google.com/maps/search/?api=1&query=No%20Signboard%20Seafood%20At%20Geylang&query_place_id=ChIJvTyrzTsY2jERoMU50NeYx7k,FALSE,TRUE,,Seafood restaurant,0,5,,not spam,good
No Signboard Seafood At Geylang,"This is one of the best seafood restaurants in Singapore. Whatever I had was delicious. Chilli crab with mantou was sweet, spicy, and creamy. Going to the washroom was a pain because I had to pass these cute frogs, not knowing their fate.",https://www.google.com/maps/search/?api=1&query=No%20Signboard%20Seafood%20At%20Geylang&query_place_id=ChIJvTyrzTsY2jERoMU50NeYx7k,FALSE,TRUE,,Seafood restaurant,0,5,,not spam,good
Durian 36,We had our team building event here today and it was a fantastic experience. The MSW was  fresh and delicious. The venue was comfortable with air conditioning. Alvin and Jane are very responsive l. Highly recommended for anyone looking for nice durian and cool place to gather.,https://www.google.com/maps/search/?api=1&query=Durian%2036&query_place_id=ChIJx9jHrD0Y2jERm8A6Fu1kKgc,FALSE,FALSE,,Fruit and vegetable store,0,5,,not spam,good
Durian 36,"Had an amazing team building at Durian 36! The durians were fresh, creamy, and delicious. Plus, the air-conditioned stall made it super comfortable to enjoy in the heat. Great service and perfect for group gatherings. Highly recommend!",https://www.google.com/maps/search/?api=1&query=Durian%2036&query_place_id=ChIJx9jHrD0Y2jERm8A6Fu1kKgc,FALSE,FALSE,,Fruit and vegetable store,0,5,,not spam,good
Waterbank at Dakota,excellent location with circle line  under 5min walk with shelter.  There's 2 gates with direct access to the PCN and the sports hub is near too. Two pools at the ground floor and 6th floor for lap swim too.,https://www.google.com/maps/search/?api=1&query=Waterbank%20at%20Dakota&query_place_id=ChIJrdUaZEAY2jERUmizf054LQY,FALSE,FALSE,,Condominium complex,0,5,,not spam,good
Waterbank at Dakota,"Super of top pool view from block 70. However, the multi-storey carpark can be quite a challenge for big vehicles & inexperienced drivers, the turnings are all very narrow.

So from the existing scratch marks, you can see how many cars were scratched due to the tight spacing.

We were here providing aircon servicing, we have quite a number of regular customers residing at block 70 and 84, so we always come here every 2-3 months! 👍👍👍",https://www.google.com/maps/search/?api=1&query=Waterbank%20at%20Dakota&query_place_id=ChIJrdUaZEAY2jERUmizf054LQY,FALSE,TRUE,,Condominium complex,0,5,,not spam,good
Eunos MRT Station (EW7),"Easily accessible, this place also has a nice train spotting location for trainspotters.
Market and nearby amenities just at the exit and very senior friendly!",https://www.google.com/maps/search/?api=1&query=Eunos%20MRT%20Station%20(EW7)&query_place_id=ChIJ9RI97esZ2jER4IlsLkJ8EHc,FALSE,FALSE,,Railway services,0,5,,not spam,good
Eunos MRT Station (EW7),"You can get your ATM machines here (ocbc, posb, Citi) or self aid machines such as SAM or AXS.

Additionally, you can to top up your ez link cards here too (cash accepted). Then go around to get some food before doing your grocery shopping.

Generally a very very quiet neighborhood where not many would purposely come here.

Otherwise, a typical Mrt station which is well equipped.",https://www.google.com/maps/search/?api=1&query=Eunos%20MRT%20Station%20(EW7)&query_place_id=ChIJ9RI97esZ2jER4IlsLkJ8EHc,FALSE,TRUE,,Railway services,0,5,,not spam,good
Queen Street Bus Terminal,"Good for 24/7 buses to JB Sentral & Larkin. If you don't have cash ($4.80), you can use a credit card (Visa only). There are two lineups for each bus: seated or standing.",https://www.google.com/maps/search/?api=1&query=Queen%20Street%20Bus%20Terminal&query_place_id=ChIJNe7nS4wZ2jERTENjs6ooytA,FALSE,TRUE,,Transportation service,0,5,,not spam,good
Queen Street Bus Terminal,Five stars coz of the location. Very accessible for people staying in central and east. This will be my go-to bus now when going to JB. You’ll love the CW2 route too if you are residing in central or east. So it goes from Bugis to JB. No stop overs in between. The bus gets full easily also on weekends. Ive only tried to go during weekends so not sure how it is like on weekdays.,https://www.google.com/maps/search/?api=1&query=Queen%20Street%20Bus%20Terminal&query_place_id=ChIJNe7nS4wZ2jERTENjs6ooytA,FALSE,TRUE,,Transportation service,0,5,,not spam,good
KFF Badminton Arena,Fantastic place for badminton. Lighting is good and well ventilated with ample waiting/sitting area. Water cooler and toilets are clean. Parking spaces available.,https://www.google.com/maps/search/?api=1&query=KFF%20Badminton%20Arena&query_place_id=ChIJZeUMXQAZ2jERJlPsHB4fyNA,FALSE,TRUE,,Arena,0,5,,not spam,good
KFF Badminton Arena,"KFF Badminton Court is one of my fav places to play. The standard courts are clean, well-lit, and great for casual games, while the VIP courts offer a more private and premium experience with excellent flooring and comfort (with air cond). The facilities are well-maintained. Highly recommended for all levels of players!

However, I strongly encourage all players to follow the rules strictly, especially wearing proper badminton shoes. I’ve started noticing non-badminton shoe marks on the court, which can damage the surface and affect everyone’s playing experience.",https://www.google.com/maps/search/?api=1&query=KFF%20Badminton%20Arena&query_place_id=ChIJZeUMXQAZ2jERJlPsHB4fyNA,FALSE,TRUE,,Arena,0,5,,not spam,good
i12 Katong,"I have been coming to this mall ever since it first opened after the first round of extensive renovations and refurbishment of the original building, and after its renovations again a few years ago. While, there is a bigger and older shopping mall in Katong - Parkway Parade - I still prefer Katong i12 because of its more modern layout therein, its facilities and amenities, and its composition of stores. I also like the location of this shopping mall - as it is strategically located in the heart of old Katong with its many heritage shop houses and businesses.",https://www.google.com/maps/search/?api=1&query=i12%20Katong&query_place_id=ChIJjRyU93IY2jERVeVw3ZFo-is,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
i12 Katong,"This is a mid size shopping mall with a wide variety of shops selling a good variety of food, wares and services.

A typical neighborhood mall but I particularly like the cosy space where there are chairs and tables for shoppers to rest their tired feet, or to just chill for free. I hope it is not a temporary setup.

A bustling place with a good mix of shops. Recommended to visit if you are in the neighborhood.",https://www.google.com/maps/search/?api=1&query=i12%20Katong&query_place_id=ChIJjRyU93IY2jERVeVw3ZFo-is,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Parkway Parade,"The mall has 7 floors and throughout them there’s a FairPrice, food court, clothing stores, restaurants, snack stores, also some ATMs outside to the left of the main entrance, banks such as UOB, DBS, and way more. It’s not a flashy mall in my opinion yet if you’re staying in the area (like I was), you’d find it useful enough.",https://www.google.com/maps/search/?api=1&query=Parkway%20Parade&query_place_id=ChIJ2WUXmnEY2jERoGOSkJVgnrY,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Parkway Parade,"Parkway Parade continues to be a well-loved destination in the east, offering a vibrant mix of retail brands, lifestyle services, and diverse dining options. Yet, what sets it apart is its thoughtful integration of education and enrichment facilities within its office wing near the taxi stand.

Centres such as Mighty Arrows Student Care & Enrichment Centre, Music Sciencist, Artgrain Studio, HiArt Education, Vitamindz Education, and Hua Language Centre provide a wide spectrum of academic and creative programmes for children. This makes it especially convenient for parents to drop off their children for classes and seamlessly proceed with their own shopping, errands, or leisure activities within the mall.

Accessibility is another strong point—Parkway Parade is well-served by numerous public bus routes. With the Marine Parade MRT station (TEL) just a short walk away, the mall is easily reachable from various parts of the island.

Altogether, Parkway Parade offers a well-rounded experience that caters to both family needs and personal convenience—making it more than just a shopping mall, but a lifestyle destination.",https://www.google.com/maps/search/?api=1&query=Parkway%20Parade&query_place_id=ChIJ2WUXmnEY2jERoGOSkJVgnrY,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Wisma Atria,This is another great mall with great food. This is south of Scott’s Road on Orchard Road connected on Orchard MRT Station. Across from Lucky Plaza. This mall is amazing and recommend going.,https://www.google.com/maps/search/?api=1&query=Wisma%20Atria&query_place_id=ChIJSZHC-I0Z2jERm8BlwXqhcfc,FALSE,TRUE,,Shopping mall,0,5,,not spam,good
Wisma Atria,"Wisma Atria has been going strong since I was a child decades ago, glad to know it remains relevant and popular. Lots of retail and shopping available, with OCBC bank and a food court. Love how connected it is to public transportation especially Orchard MRT station, at the heart of Orchard Road. Will be back!",https://www.google.com/maps/search/?api=1&query=Wisma%20Atria&query_place_id=ChIJSZHC-I0Z2jERm8BlwXqhcfc,FALSE,TRUE,"Thank you, Ashley, for your wonderful review and continued support over the years. We are delighted to remain a part of your Orchard Road memories and are committed to offering a vibrant mix of retail, dining, and conveniences for all our shoppers. We look forward to welcoming you back again soon!",Shopping mall,0,5,,not spam,good
Decathlon - Bedok,I was serve by Eileen and she is very helpful  in the clothes and pants that I am sourcing for my kids. She has been very supportive as I have difficulty in making payment and finally she has resolved for me. Cheers and well done! She deserves a good pat!,https://www.google.com/maps/search/?api=1&query=Decathlon%20-%20Bedok&query_place_id=ChIJ37CzvJ4Z2jERYklcmCHmMUc,FALSE,TRUE,,Sporting goods store,0,5,,not spam,good
Decathlon - Bedok,Decathlon staff Azree was very prompt in assisting us with payment issues via self check out. Able to multi task between work and small talks with his customer. Making them feel at ease.,https://www.google.com/maps/search/?api=1&query=Decathlon%20-%20Bedok&query_place_id=ChIJ37CzvJ4Z2jERYklcmCHmMUc,FALSE,FALSE,,Sporting goods store,0,5,,not spam,good
Marine Parade MRT Station (TE26),"Our family including our toddler has been waiting eagerly for this MRT Station on the Thomson-East Coast Park Line (TEL), and I’m so glad we got to be part of the Public Preview today before it officially goes into service on 23 June 2024! 🚝✨🇸🇬 The station is spacious and quite deep underground. Everything is so brand new. The trains ran smoothly despite the higher volume of passengers today. The toilets are fantastic. There are lifts in place for those that need it. Our 2-year-old had such a wonderful time tonight here at Marine Parade, thank you! 🙏🏻 This will bring about a whole new level of accessibility and convenience to this neighbourhood, and is well connected underground to many parts of Marine Parade including Parkway Parade.",https://www.google.com/maps/search/?api=1&query=Marine%20Parade%20MRT%20Station%20(TE26)&query_place_id=ChIJMUyhcAAZ2jERdWktil9Uhy4,FALSE,TRUE,,Railway services,0,5,,not spam,good
Marine Parade MRT Station (TE26),"The long wait is over! Incredibly happy that the Thomson East Coast Line (TEL) has finally arrived (exact date: 23 June 2024).

Its design is simple. Love the dark green colour scheme of the underground platform.

It has a big sheltered parking space for bicycles - cyclists rejoice!! Have not gone to all the new stations yet. I saw sheltered bicycle parking space at the Marine Terrace station too.

The station is situated just beside the Hawker Centre & McDonald’s, and is a few minutes walk to Parkway Parade.

Going to the beach from this station would take you around 10 min. Head towards the NTUC FairPrice at Marine Drive, and the underpass to the beach is right behind.

i12 is close by too - a few min walk if you exit from the right exit.

I’m beyond happy that the TEL is finally here in this part of our island 🫶🫶🫶",https://www.google.com/maps/search/?api=1&query=Marine%20Parade%20MRT%20Station%20(TE26)&query_place_id=ChIJMUyhcAAZ2jERdWktil9Uhy4,FALSE,TRUE,,Railway services,0,5,,not spam,good
Golden Mile Tower,"Very retro, legacy shopping mall located in kampong glam along beach road. Interior is classic and is truly an old mall that has been left almost untouched from the 80s. Cheap, small business are located here. Visit while it's still here!",https://www.google.com/maps/search/?api=1&query=Golden%20Mile%20Tower&query_place_id=ChIJbbdIO4IZ2jERNy8PieRUlHE,FALSE,TRUE,Thanks for giving your valuable feedback and sharing experiences.,Business center,0,5,,not spam,good
Golden Mile Tower,"You can come here to take a bus to Malaysia. Comfortable, not alot of visitors.",https://www.google.com/maps/search/?api=1&query=Golden%20Mile%20Tower&query_place_id=ChIJbbdIO4IZ2jERNy8PieRUlHE,FALSE,TRUE,,Business center,0,5,,not spam,good
Kembangan MRT Station (EW6),"Kembangan MRT is a gem for residents of Mill Creek Condo, just a 5-minute walk away via a sheltered linkway, making it convenient rain or shine. The nearby bus stop offers direct services to the airport and city, enhancing connectivity. The station is well-lit from night to dawn, ensuring safety. Local eateries outside the MRT serve tasty curry puffs and chicken rice, adding a flavorful touch. The clean and safe Siglap Park Connector links seamlessly to East Coast Park and Gardens by the Bay, perfect for leisure. Overall, Kembangan MRT is a highly convenient, safe, and well-connected hub for daily commutes and lifestyle needs.",https://www.google.com/maps/search/?api=1&query=Kembangan%20MRT%20Station%20(EW6)&query_place_id=ChIJWZ9zphwZ2jERy7aV1a3TZP8,FALSE,FALSE,,Railway services,0,5,,not spam,good
Kembangan MRT Station (EW6),"The most efficient MRT in the world, apparently. This stop is also fascinating and a focal point between intersections of the EW line, Circle line and Downtown line.",https://www.google.com/maps/search/?api=1&query=Kembangan%20MRT%20Station%20(EW6)&query_place_id=ChIJWZ9zphwZ2jERy7aV1a3TZP8,FALSE,TRUE,,Railway services,0,5,,not spam,good
Swee Choon Jalan Besar,4 stars for the dim sum. 5 stars for lasting so long - ate here since 10 years ago. Love that their dim sum comes in pairs. Easy for 2 pax! No paiseh piece.,https://www.google.com/maps/search/?api=1&query=Swee%20Choon%20Jalan%20Besar&query_place_id=ChIJv1DkBMgZ2jERft-n2ibNvh0,FALSE,TRUE,"Dear RCSC,

Thank you for your fantastic review! We're thrilled to hear that you've been enjoying our dim sum at Swee Choon Singapore for the past 10 years. It's wonderful to know that you appreciate our serving style, making it easy for two to share without hesitation.

Your kind words motivate our team to continue providing a delightful dining experience, and we look forward to welcoming you back for many more years of delicious meals!

Best Regards,  
Swee Choon Team",Dim sum restaurant,0,5,,not spam,good
Swee Choon Jalan Besar,"Super good dimsum at value for money prices. Casual setting and they have both indoor and outdoor seats. Q system is very efficient and although there are many people, you'll get a table quite quickly.",https://www.google.com/maps/search/?api=1&query=Swee%20Choon%20Jalan%20Besar&query_place_id=ChIJv1DkBMgZ2jERft-n2ibNvh0,FALSE,TRUE,"Hi V,

Thank you for your wonderful review! We’re delighted to hear that you enjoyed the dim sum at Swee Choon Singapore and found our prices to be value for money. It’s great to know that you appreciated our casual setting and efficient queue system, which helps ensure that you get seated quickly even during busy times.

Your positive feedback is incredibly motivating for our team as we strive to provide excellent dining experiences. We appreciate you taking the time to share your thoughts, and we look forward to welcoming you back for more delicious meals in the future!

Best regards,  
Swee Choon Team",Dim sum restaurant,0,5,,not spam,good
Grand Mercure Singapore Roxy,"We had a great experience here. Loved that the Train and bus is at your doorstep to main attractions. Mall and food hall opposite has everything you need for your stay. Highly recommend this reasonably priced hotel! Lovely pool outdoors with plenty of seating and shade, shower rooms, water and ice dispensers were great for the hot weather. The Buffet restaurant had great seafood plus western and Asian selections, hot meats and several dishes, duck and roast meats, desserts, fresh fruits and icecream, coffee and juices all included with 40% off on Mon and Tues. Staff were super helpful, very polite and room was large and very quiet. Great hotel overall.",https://www.google.com/maps/search/?api=1&query=Grand%20Mercure%20Singapore%20Roxy&query_place_id=ChIJhe37fXIY2jERBpZdIxltdm0,FALSE,TRUE,"Hi Christina Ahearn, thank you for your kind words. We’re delighted to know that you had a great stay with us! Your kind words are greatly appreciated. Hope to see you again soon!",Hotel,0,5,,not spam,good
Grand Mercure Singapore Roxy,"Sometimes, it's in the unexpected moments that we find genuine kindness and warmth. My recent stay at the Grand Mercure Roxy was one such experience. Due to an unforeseen foot injury, I found myself unable to fly out on time. Desperate for a nearby hotel under the Accor brand, I managed to book a room at the last minute, uncertain and anxious about my situation.

From the moment I arrived, the staff turned what could have been a stressful ordeal into a comforting experience. Alan, the friendly concierge, greeted me with a warm smile and helped with my suitcase, his kindness setting the tone for my stay. At the reception, Yu welcomed me with genuine care, inviting me to sit while she processed my check-in. She thoughtfully offered me a smoking room with a bathtub, considering my crutches, and even arranged a late check-out after consulting with her compassionate Assistant Front Office Manager, Taufiq.

While the room itself was standard, it was the heartfelt interactions with the staff that truly stood out. When I realized I had to extend my stay due to flight unavailability, the process was smooth, and I was even able to keep the same room, adding a sense of continuity and comfort.

A heartfelt thank you to Alan, Taufiq, and Yu for their exceptional care and warmth. Your support made a challenging time feel much lighter. I carry your kindness with me and look forward to returning to Grand Mercure Roxy someday, not out of necessity, but by choice.",https://www.google.com/maps/search/?api=1&query=Grand%20Mercure%20Singapore%20Roxy&query_place_id=ChIJhe37fXIY2jERBpZdIxltdm0,FALSE,TRUE,"Hi H V, thank you for taking your time to write this review. We’re delighted to know that you have enjoyed your stay at Grand Mercure Singapore Roxy. Thank you for the compliments of our hotel and front desk team. Hope to see you again soon!",Hotel,0,5,,not spam,good
